policy_name,branch_trigger_threshold,continuation_value_threshold,max_branches,num_cases,candidate_pool_recall_count,candidate_pool_recall,num_correct,accuracy,mean_selected_requests,mean_total_replayed_requests,median_total_replayed_requests,p90_total_replayed_requests,p95_total_replayed_requests,max_total_replayed_requests,triggered_case_count_by_probability,branch_cases_with_saved_rows,branch_rows_replayed,extra_roots_total,overrides_applied,candidate_pool_misses,misses
adaptive_value_branching_v1,0.98,0.025,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,7.959183673469388,5.0,19.80000000000001,25.19999999999999,51.0,2,2,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.2,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.0,5.0,17.400000000000006,23.599999999999994,47.0,3,3,3,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.25,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.0,5.0,17.400000000000006,23.599999999999994,47.0,3,3,3,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.3,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.0,5.0,17.400000000000006,23.599999999999994,47.0,3,3,3,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.4,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.0,5.0,17.400000000000006,23.599999999999994,47.0,3,3,3,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.1,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.285714285714286,5.0,17.400000000000006,23.599999999999994,61.0,3,3,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.125,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.285714285714286,5.0,17.400000000000006,23.599999999999994,61.0,3,3,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.15,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.285714285714286,5.0,17.400000000000006,23.599999999999994,61.0,3,3,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.175,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.285714285714286,5.0,17.400000000000006,23.599999999999994,61.0,3,3,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.98,0.0,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.448979591836734,5.0,19.80000000000001,25.19999999999999,75.0,2,2,6,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.2,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.25,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.3,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.4,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.2,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.25,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.3,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.4,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.1,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,36.199999999999875,61.0,4,4,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.125,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,36.199999999999875,61.0,4,4,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.15,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,36.199999999999875,61.0,4,4,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.175,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,36.199999999999875,61.0,4,4,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.1,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,36.199999999999875,61.0,4,4,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.125,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,36.199999999999875,61.0,4,4,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.15,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,36.199999999999875,61.0,4,4,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.175,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,36.199999999999875,61.0,4,4,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.075,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.775510204081632,5.0,17.400000000000006,23.599999999999994,85.0,3,3,5,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.05,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.89795918367347,5.0,19.0,23.599999999999994,85.0,3,3,6,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.025,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.16326530612245,5.0,19.80000000000001,25.19999999999999,85.0,3,3,8,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.075,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.510204081632653,5.0,17.400000000000006,36.199999999999875,85.0,4,4,7,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.075,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.510204081632653,5.0,17.400000000000006,36.199999999999875,85.0,4,4,7,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.05,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.63265306122449,5.0,19.0,36.199999999999875,85.0,4,4,8,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.05,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.63265306122449,5.0,19.0,36.199999999999875,85.0,4,4,8,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.94,0.0,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.653061224489797,5.0,19.80000000000001,25.19999999999999,85.0,3,3,9,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.025,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.387755102040817,5.0,19.80000000000001,40.99999999999986,85.0,4,4,11,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.025,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.387755102040817,5.0,19.80000000000001,40.99999999999986,85.0,4,4,11,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.81,0.0,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.877551020408163,5.0,19.80000000000001,55.39999999999972,85.0,4,4,12,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
adaptive_value_branching_v1,0.9,0.0,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.877551020408163,5.0,19.80000000000001,55.39999999999972,85.0,4,4,12,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
fixed_budget_0_threshold_0_80,0.8,,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
